LT708304.1,2838700,2839700
LT708304.1,2838750,2839750
LT708304.1,2838800,2839800
LT708304.1,2838850,2839850
LT708304.1,2838900,2839900
LT708304.1,2838950,2839950
LT708304.1,2839000,2840000
LT708304.1,2839050,2840050
LT708304.1,2839100,2840100
LT708304.1,3079950,3080950
LT708304.1,3080350,3081350
LT708304.1,3207700,3208700
LT708304.1,3207750,3208750
LT708304.1,3207800,3208800
LT708304.1,3207850,3208850
LT708304.1,3207900,3208900
LT708304.1,3207950,3208950
LT708304.1,3208000,3209000
LT708304.1,3208050,3209050
LT708304.1,3208100,3209100
LT708304.1,3208150,3209150
LT708304.1,3208200,3209200
LT708304.1,3208250,3209250
LT708304.1,3208300,3209300
LT708304.1,3208350,3209350
LT708304.1,3208400,3209400
LT708304.1,3208450,3209450
LT708304.1,3208500,3209500
LT708304.1,3776650,3777650
LT708304.1,3776700,3777700
LT708304.1,3776750,3777750
LT708304.1,4293250,4294250
LT708304.1,4293300,4294300
LT708304.1,4293350,4294350
LT708304.1,4293400,4294400
LT708304.1,4293450,4294450
LT708304.1,4293500,4294500
LT708304.1,4293550,4294550
LT708304.1,4293600,4294600
LT708304.1,4293650,4294650
LT708304.1,4293700,4294700
LT708304.1,4293750,4294750
LT708304.1,4293800,4294800
LT708304.1,4293850,4294850
LT708304.1,4293900,4294900
LT708304.1,4293950,4294950
LT708304.1,4294000,4295000
